,"The Givers' Guide is a Project Created and Coordinated by Frayde Yudkowsky, LSW, LMSW, CTP. The Givers' Guide is a constant work in progress. Please email any corrections, additions or changes to Hello@GiversGuide.org",,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zecher L'Yitzchak Kallah Seforim Gemach,Wedding Gemach,"Monsey, NY","Monsey, NY",(845) 352-6042,,,,,"Various Seforim (containing Tefilos, etc.), & pretty Sefer Tehillim, available for Yom Hachupah. Call beforehand to reserve, then can be picked up before Shabbos Kallah,to be returned during sheva Brachos. Call Tehila",,chesedmatch.org/new-york/monsey/chesed-categories/zecher-l-yitzchak-kallah-seforim-gemach,,,,,entered on Feb 24th,,,,,,,,,,,,,,,,,,,,,
Zichron Avigail Wedding Gown Gemach,Gown Gemach,"Monsey, NY","Monsey, NY",(845) 362-1325,,,,,"This Gemach is offering Wedding Gowns in Monsey.
",,chesedmatch.org/new-york/monsey/chesed-categories/zichron-avigail-wedding-gown-gemach#,,,,,entered on Feb 24th,,,,,,,,,,,,,,,,,,,,,
Zichron Bayla Equipment Gmach,Medical Supplies Gmach,"NYC, NY",NY,(718) 338-5375,,,,,"Adult medical supplies only. Wheelchairs, walkers, canes, eggcrate matresses, IV poles. Flatbush",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zichron Moshe Wheelchair Gmach,Medical Supplies Gmach,"Monsey, NY",NY,(845) 362-6985,,,,,Adult and pediatric wheelchairs to lend,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Zichron Yehudis Miriam Gemach (Ehrenfeld’s),"Gown Gemach, Kallah Gown Gemach","1737 54th St Borough Park, New York, 11204 United States, Branch in Lakewood as well","NY, NJ",(718) 854-0334,(718) 868-3997,,,,"The Zichron Yehudis Miriam Gemach (Ehrenfeld’s) is the largest Bridal  Gemach in the US, lending brand new and up to date BRIDAL and FAMILY gowns and all accessories to brides  and their families. Located in Boro Park with a bridal branch in Lakewood",,,,,,,Entered on Dec 16th,,,,,,,,,,,,,,,,,,,,,
Zipy Zaks,Tablecloth Gemach,"Spruce st, Lakewood, NJ",,(732) 330-4330,,,,,,,,,,,,Entered on Feb 3rd 2025,,,,,,,,,,,,,,,,,,,,,
GIFTS ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hugs Care Packages,Non profit project,,Uk,(759) 155-2247,(759) 155-2247,Na,Gitty Feldman,Hugscarepackagesuk@gmail.com,"At Hugs Care Packages, we create luxurious care packages for women and girls who are struggling with their mental health.
Each thoughtfully curated package includes a reusable basket filled with comforting and uplifting items such as a cuddly blanket, a water bottle, art therapy materials, self-care essentials like face masks, soaps, and bath salts, as well as fidget toys, bracelets, a handwritten note, and much more.

Every item is chosen with love to remind each recipient that they are not alone—they are seen, supported, and deeply cared for.",,Na,Na,https://www.instagram.com/hugscarepackagesuk/,Na,Na,Updated: Sept 1st 2025	,,,,,,,,,,,,,,,,,,,,,
ReGifted,Gift Regifting ,NJ ,NJ ,(732) 905-2539,(732) 364-8231 ,,,,"Where a Gift Keeps Giving. Only accepts new items: extra wedding gifts, unused houseware items, unneeded hosted presents. We will give them to others who can use them. Number of item drop-offs in different neighborhoods. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shana Rishona Gift,Personalities and Human Dynamics Sessions,In-person/Online,USA,(917) 765-1957,,,"Rabbi Dovid Fredman, LMFT",info@shanarishonagift.com,"3 exclusive, private sessions with a trained expert in personality and human dynamics. Enable the Chosson and Kallah to explore, in a structured way, their unique gifts and strengths and how they can harness these traits towards building their unique home in Klal Yisroel. Also devoting time to help design an effective approach to relating to finances. Cost $500 / introductory offer $360. 1 year shelf life. Privacy guaranteed.",,shanarishonagift.com ,,,,,"Endorsed by Rabbi Yitzchak Berkowitz shlita, Israel.",,,,,,,,,,,,,,,,,,,,,
Zichron Blimi Herskowitz,Tefillin Fund,"1968 Flatbush Ave, Brooklyn, NY 11234","Flatbush, NY",(718) 650-3545,,,Yitzi Weinberg,contact@fcfund.org,"Providing tefillin for bar mitzvah boys from needy families.
Accepting sponsors.",,fcfund.org ,,www.instagram.com/flatbushfund ,https://twitter.com/FlatbushFund  ,,A part of Flatbush Community Fund.,,,,,,,,,,,,,,,,,,,,,
GUIDANCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Advanced Advocacy Group,Medical Insurance Advocacy,"99 Forest Rd, #002

Monroe NY, 10950",USA,(845) 781-7325,,,,help@advancedadvocacy.net,"The world of insurance is complex. It’s hard to navigate the labyrinth of healthcare bureaucracy without knowing the jargon and understanding the industry. As the holder of an insurance policy you have coverage, benefits and rights that are  often overlooked or mistakenly denied.
​
Advanced Advocacy is here to protect those rights. To fight for what’s yours. To ensure you receive the fair treatment and full coverage that your policy entitles you to.",Unknown,https://www.advancedadvocacy.net/about-us,,,,,Updated on Sept 2nd 2025,,,,,,,,,,,,,,,,,,,,,
Aliza Schulman,Group and Therapy Practice,Virtual,USA and Israel,5165240464.0,533814383.0,0.0,Self,schulmanaliza@gmail.com,Ongoing groups for woman who married to men who experience ( same sex attraction) and for woman who have husbands who utilize pornography,,Www.alizaschulman.com,Aliza Schulman,Aliza Schulman,0.0,Aliza Schulman,Ongoing Group for woman who have partners experience who SSA and for woman who have partners who watch pornography,,,,,,,,,,,,,,,,,,,,,
Ani Ledodi Helpline,Intimacy Helpline,,USA,(646) 746-4343,,,Mimi Samuels and Judy Silverman,,"A discreet and anonymous helpline for women to ask questions about intimacy in a private way. Trained advocates. Referrals to therapists, pelvic floor specialists, doctors, Rabbonim, kallah teachers, and bodekets. ",,aniledodihelpline.org,,,,,"Accepting calls: Mon and Wed 8:30pm-10pm EST, Tues and Thurs 9:30am-11am EST.",,,,,,,,,,,,,,,,,,,,,
Bayis Lishmi,Classes for Kallah and Mother,NY,USA and International,(347) 671-7764,,,Rebbetzin Rochel Lubin,bayislishmi@gmail.com,"Unique program for kallah's and their mothers, heartwarming and inspirational workshop brings mother and daughter to a place of confidence, clarity and excitement. Private sessions available by appointment. Monthly classes in Monsey and Brooklyn. Special program for second marriage kallah's.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
BINA - Brain INjury Assistance,Traumatic Brain Injury/Stroke,"2511 Avenue I Brooklyn, NY 11230",USA,(718) 645-6400,South Florida: (561) 486-3024 Ext. 133,,"Chavie Glustein, CBIS",info@binausa.org ,"Referrals, guidance, hotline, support groups, crisis intervention and case management following brain injury or stroke in children and adults. ",,binausa.org ,www.facebook.com/BINAusa,,,www.linkedin.com/company/bina-stroke-&-brain-injury-assistance ,Updated on Sept 2nd 2025,,,,,,,,,,,,,,,,,,,,,
Choosing to Heal Coaching,Coaching Business,"Clifton, NJ 07012 EST",Remotely,347-525-3445,646-439-0488,None,Mimi Trenk,mimi@mimitrenk.com,"Life coaching, healing and spiritual connection",,Www.mimitrenk.com,Na,@Mimi_choosingtohealcoaching,Na,Na,Na,,,,,,,,,,,,,,,,,,,,,
Eitzah,Advice,USA,USA,(718) 851-5111,,,,,Experienced mechanchim answer questions pertaining to challenges Yeshivah boys face. Hours: 9:30pm-11:00pm.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enhanced Care Services,Support and Guidance,USA,USA,(848) 226-5974,,,,theenhancedcare@gmail.com,"Help, support, advice, guidance and assistance to encourage independence in those struggling with mental health / elderly care.
Call for a free consultation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gesher Community Resources,Mental Health Support,Office in Brooklyn and Monsey,Tristate area,(845) 843-7437,(718) 400-8311,,"Mordechai Neuman, LCSW",mneuman@gesher.help,"Short-term mental health free guidance, support, referral and case management",,gesher.help,,,,,Updated: Sept 1st 2025,FREE,,,,,,,,,,,,,,,,,,,,
Informed Behavioral Health,Consulting practice,"38 Lisa Court, Lakewood, NJ 08701",Virtual-International,7326913261.0,N/A,N/A,"Devora Follman, LCSW",Devora@informedbh.com,"Personalized consultations for higher level of care,
program referrals, case management support, discharge recommendations, outpatient care coordination ",,Www.informedbh.com,N/A,N/A,N/A,N/A,Consultations can be booked directly on website,,,,,,,,,,,,,,,,,,,,,
Integrated Health,OMH care management agency,59 rt 59 Suite 101 Monsey NY 10952,"Rockland county, Orange County",(845) 503-0200,(845) 503-0431,(845) 504-0431,Tzippora Sherman,tsherman@integratedhealthrc.org,Medicaid funded care management agency for adults with mental health dx or chronic medical conditions,,,,,,,"Updated: Sept 1st 2025        care managers advocate for client's needs, connect them with government and community resources, meet weekly for emotional support, research financial support and whatever else is needed",Medicaid,,,,,,,,,,,,,,,,,,,,
Kesher Families,Frum LGBTQ+,"129 Rockaway Avenue #1019  Valley Stream, NY 11580",NY/NJ,(833) 537-4373 (Call & Text),88-0670347,,"Rebbetzin  Adeena Penner, Rabbi  Menachem Penner",info@kesherfamilies.org,"Kesher Families was born of a need for parents to speak with other parents about the unique circumstance of having an LGBTQ+ member in an Orthodox family.  We help you maintain a kesher from parent to child, sibling to sibling, and grandparent to grandchild.",,https://www.kesherfamilies.org/,,,,,,,,,,,,,,,,,,,,,,,,,,
Lahav ,Classes for Women,Website,Worldwide,(718) 747-8344,,,Mrs. Shiffy Friedman,info@lahavinitiative.org,"We aim to help the incredible women of klal Yisrael experience more simchah, fulfillment, and connection in their daily life.",,lahavinitiative.org,,,,,,,,,,,,,,,,,,,,,,,,,,
My Gift of Mikvah,Mikvah Mentor,"Brooklyn, NY",USA,,,,Rivkah (Rivkie) Kahn,"rivkah.kahn@gmail.com
mentors@mygiftofmikvah.org ","Learn together via Zoom, phone or in-person. Choose your own personal Mikvah Mentor from our team of warm, knowledgeable educators. All free of charge!",,mygiftofmikvah.org ,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohel,Teacher Support Helpline,"Brooklyn, NY",USA,(718) 686-3230,,,Supervisor - Dr. Norman Blumenthal,,"Ohel's new helpline for Educators and Youth Support Professionals offers free, confidential one-on-one support. Counseling for your emotional needs and behavioral and social-emotional challenges in the classroom. Guidance, recommendations, and links to professional help as needed. Staffed by a team of experienced school psychologists and mental health professionals. 2023-2024 School Year: , Monday-Wednesday 12pm-1pm EST. Wed-Thurs 4pm-6pm",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohel's Helpline for Camp Staff,Helpline for Camp Staff,"Brooklyn, NY",USA,(718) 686-3230,,,,,"Ohel's hepline for camp staff. Confidential One on One Support, Staffed by a team of experinced pyscologists and mental health professionals, consultation to address challenges at camp and support staff wellbeing, guidance and recomendations, and links to professional help as needed, Monday, Tuesday, Wednesday 8pm-10pm EST",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Private Practice,Private practice,"87 Penn St., Brooklyn, NY 11249",Williamsburg,3476452214.0,3476452214.0,no fax,Self,fweinlcsw@gmail.com,"I take insurance in private practice for social work services.  My passion is for parenting, self growth, relationships and post traumatic intervention.",,https://care.headway.co/providers/feiga-weinstock?utm_source=pem&utm_medium=direct_link&utm_campaign=126747,N/A,N/A,N/A,https://www.linkedin.com/in/feigy-weinstock-7776191b6/,Change will happen regardless; you might as well be in control of what and how you change.,,,,,,,,,,,,,,,,,,,,,
Project NextGen,Mentorship program for struggling teens and young adults,"132 32nd street, Brooklyn NY 11232",New York State,9292764832.0,7182478357.0,N/a,Kreindy Brand,Kreindy@projectnextgen.org,Mentorship program for struggling teens and young adults,,Www.projectnextgen.org,N/a,N/a,N/a,N/a,N/a,,,,,,,,,,,,,,,,,,,,,
Project YES ,Children and Families ,"56 Briarcliff Drive Monsey, NY 10952",USA,(845) 352-7100         Ext. 114 ,,,Rabbi Yaakov Horowitz,email@kosherjewishparenting.com ,"Safety books, educational material, resources, support, guidance and abuse prevention. ",,rabbihorowitz.com ,,,,www.linkedin.com/in/project-yes-9585a28b ,,,,,,,,,,,,,,,,,,,,,,
Shalvas Habayis,Marriage Workshops,NY,USA,(845) 360-9173,,,Rabbi Hersh Lerner,,"Bonsa Baisa workshops for those feeling overwhelmed with sensitive questions and looking for perspective on marriage. 3-part series providing answers, dispelling misconceptions, empowering the ultimate connection in marriage and gaining an awareness of the goal of a Torah-true marriage. To listen to a free first course of the Bonsa Baisa workshop call (845) 360-9173 ext 3.",,,,,,,Under the auspices of Rabbi Baruch Moskowitz.,,,,,,,,,,,,,,,,,,,,,
Support for Singles,Guidance,"Lakewood, NJ","Lakewood, NJ",(732) 534-7800 Ext. 110,,,,,Guidance and a listening ear given by mature women to young singles. Led by mental health professionals and daas torah. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Florida Ozer Center,Obtaining Rights,"633 167th St. Suite 503  North Miami Beach, FL",Florida,(305) 532-2500 ext. 4,(305) 532-2500 ext. 3,,,"Ateles@agudah.org, Trichmond@agudah.org","Guidance, direction, and navigation to help individuals effectively utilize available resources and receive the necessary assistance. SNAP, KidCare, Medicaid Waiver, Medicaid, and others. SNAP, KidCare, Medicaid Waiver, Medicaid, and others",,floridaozercenter.org,,,,,,,,,,,,,,,,,,,,,,,,,,
Toshia ,Parental Support ,USA,USA,(718) 705-9980         Ext. 208,,,,toshia123@gmail.com ,Phone support group and free weekly parenting coaching. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HARD OF HEARING/DEAFNESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jewish Advocates for Deaf Education,Advocacy and Events,"5708 Park Avenue Heights Baltimore, MD 21215",USA,(410) 735-5023,,(410) 735-5002,Yael Zelinger,yzelinger@cjebaltimore.org ,"Workshops on deaf awareness, advocating for inclusion, the JADE interpreter fund, captioning on Jewish videos, Shabbatons for Jewish Deaf Blind community in the USA and Jewish education workshops at the Deafblind summer camp of Maryland. ",,cjebaltimore.org/jade ,www.facebook.com/JADECJE,,,,,,,,,,,,,,,,,,,,,,,,,
Jewish Videos for the Deaf Community,Jewish Videos,Website,USA and International,,,,,,Inspiring and entertaining videos on the Parsha and Jewish Holidays in ASL (American Sign Language.) ,,chabad.org/multimedia/media_cdo/aid/1013709/jewish/Jewish-Videos-for-the-Deaf-Community.htm ,,,,,A division of Chabad.org,,,,,,,,,,,,,,,,,,,,,
Ner Chat,Assistive Tech,,,,,,Elliot Decter,elliot@nerchat.com,Ner Chat is the first-ever AAC (augmentative and alternative communication) symbol grid keyboard that enables speech or hearing impaired individuals to effectively communicate and express themselves. works with day to day apps.,,nerchat.com,,https://www.instagram.com/ner.chat/,https://twitter.com/Ner_App,https://www.linkedin.com/in/elliotdecter/,https://www.youtube.com/@AutismTech,,,,,,,,,,,,,,,,,,,,,
Our Way ,Supports and Services,"11 Broadway, 13th Floor New York, NY 10004",USA,(212) 613-8234,,,Rabbi Eliezer Lederfeind,lederfeind@ou.org,"Shabbatonim, Holiday programs, Jewish study classes, sign language publications and prayer charts, employment services, Torah in sign language video study sessions, pen pals, family support and hearing aid gemach for children, teens and adults. ",,yachad.org/services/our-way ,,,,,A division of Yachad. ,,,,,,,,,,,,,,,,,,,,,
Strivright,Auditory Oral School,"3321 Avenue M Brooklyn, NY 11210;                           1350 East 37th Street Brooklyn, NY 11210",NY,(718) 531-1800,,,,info@strivright.org,"Evaluations, therapy services, audiology services, home-based services, services at school and professional development. Whole child approach.",,strivright.org,www.facebook.com/StrivrightAOSNY,www.instagram.com/strivright,,,,,,,,,,,,,,,,,,,,,,,,
The Jewish Deaf Foundation,Programs and Educational Projects,"Brooklyn, NY",USA and International,,,,,office@jewishdeaffoundation.org,Jewish educational projects and programs for all ages - toddlers through seniors. Events and Holiday Programs. ,,,www.facebook.com/jdeaffoundation ,,,,,,,,,,,,,,,,,,,,,,,,,
HOME CARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adelman Health,Home medical visits,"14 Peachtree Road, New City, NY 10956","Monsey, NY",347-741-7582,347-741-7582,888-415-5830,Rivka Adelman,Rivka@adelmanhealth.com,"Providing primary care for medically complex patients at home. Patients on ventilator, with trach, catheter, drains, wounds, on chemo, dialysis, dementia.",,N/a,N/a,N/a,N/a,N/a,N/a,,,,,,,,,,,,,,,,,,,,,
AgeWell,Services for Seniors,,GA,(866) 243-9355,,,,info@agewellatl.org,"Senior care specialists who assist in obtaining services. Counseling and family support, residential communities, transport services, care coordination, at-home services.",,https://agewellatl.org/,,,,,,,,,,,,,,,,,,,,,,,,,,
Phlebotomy - Homebound,Homebound Medical,"Monsey, NY","Monsey, NY",(347) 723-7707,,,,ysklarz@gmail.com,"Home-bound blood drawing, IV - intravenous, IM - intramuscular. Draws from PICC lines as well. Over 25 years of experience specializing from infants to geriatric patients. Results within 4 hours.",,https://www.chesedmatch.org/new-york/monsey/chesed-categories/phlebotomy#,,,,,entered on Feb 24th,,,,,,,,,,,,,,,,,,,,,
Star Pediatric,Home Care Agency ,"Cedar Bridge Market Place, Suite #28E Lakewood, NJ 08701",NJ,(732) 987-5021,,,,,Nursing care for children with special needs in their home or school. ,,skycareaba.com,,,,,All insurances accepted. ,,,,,,,,,,,,,,,,,,,,,
Wellbound,Home Care Agency ,"2004 McDonald Avenue Brooklyn, NY 11223",NYC and Long Island,(718) 400-WELL (9355),Shimon Braun - Patient Advocate: (347) 628-1962,,,info@wellboundhc.com,"Home care services for children and adults with special needs. HHA's, RN's, ST, OT and PT in-home in NYC and Long Island. ",,wellboundspecialneeds.com,facebook.com/wellboundsn,instagram.com/wellboundsn/,twitter.com/wellboundsn,,,,,,,,,,,,,,,,,,,,,,,
INCARCERATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTF - Freedom Through Friendship ,Prison Assistance,USA,USA,(732) 215-2352,,,Shmuel Schwarzman,freedomthroughfriendship@gmail.com,"Delivers Kosher food, money for necessities, Tefillin, seforim, books, chavrusas, weekly publication sent to inmates, correspondence with volunteers and assistance with attaining parole for individuals in State prisons.  ",,instagram.com/freedomthroughfriendship ,,,,,,,,,,,,,,,,,,,,,,,,,,
L'Asurim,Prison Assistance,"139 Rodney Street Brooklyn, NY 11211",USA,(718) 513-2525,,,Chaim Hollander ,outreach@lasurim.org ,Provides support for prisoners; helps prevent crime and advocates for prison well-being and criminal justice reform.,,lasurim.org ,www.facebook.com/lasurim,www.instagram.com/lasurim,twitter.com/lasurim,www.linkedin.com/company/lasurim ,,,,,,,,,,,,,,,,,,,,,,
The Aleph Institute ,Prison Assistance,"543 Maple Street, Suite 1 Brooklyn, NY 11203",USA,(347) 76-ALEPH (25374),,,,info@aleph-institute.org ,"Prison programs, family programs, military programs, reentry programs, alternative sentencing, youth at-risk and national initiatives. ",,aleph-institute.org ,www.facebook.com/Alephfamilydepartment,www.instagram.com/alephinstitute,twitter.com/alephinstitute,www.linkedin.com/company/the-aleph-institute ,,,,,,,,,,,,,,,,,,,,,,
The Tzedek Association,Advocacy for Prisoners and Prison Reform,"Brooklyn, NY",USA,,,,Rabbi Moshe Margaretten,,Advocacy for prisoners and prison reform. ,,,,,twitter.com/tzedek_assoc,,,,,,,,,,,,,,,,,,,,,,,
INFERTILITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A T.I.M.E. - A Torah Infertility Medium of Exchange,Infertility,"1310 48th Street, Suite 406 Brooklyn, NY 11219",USA,(718) 686-8912,Helpline:                    (718) 437-7110,,Mrs. Brany Rosen,admin@atime.org ,"Services for men and women, single and married. Helpline, medical referrals, insurance advocacy, supervision, private consultation, pre cancer fertility preservation, pregnancy loss, Shabbos near the hospital, Shabbos phlebotomy, meals with heart, quarterly magazine, events, phone support, Shabbos retreats, website, libraries, and adoption. Singles support group: singles@atime.org. Darchei Tikvah - magazine for secondary infertility. Email ChanieK@atime.org or call (718) 686-8912 ext. 203. ",,atime.org ,,,,,,,,,,,,,,,,,,,,,,,,,,
PUAH,Infertility,"1709 Kings Highway Brooklyn, NY 11229",USA and Israel,(718) 336-0603,Taharat Hamishpacha Hotline: (805) 391-PUAH (7824),(718) 336-0683 ,,hotline@puahfertility.org ,"Counseling, supervision, education, financial assistance, lab supervision, guidance and support for infertility challenges. Taharat Hamishpacha Hotline. ",,puahonline.org ,www.facebook.com/puahfertility,www.instagram.com/puah_fertility,,www.linkedin.com/company/puah-institute ,,,,,,,,,,,,,,,,,,,,,,
